,admissionstest,AP,averageAP,SATsubject,GPA,schooltype,intendedgradyear,female,MinorityRace,international,sports,earlyAppl,alumni,outofstate,acceptrate,size,public,finAidPct,instatePct,collegeID,acceptStatus,name
25,-0.110302102231,0.0,0.0,-1.97087379502,0.104568758425,1.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
26,0.984521501087,1.0,-0.356334024152,1.08932001769,-4.56229104452,0.0,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
27,0.984521501087,7.0,1.0673386449,-0.440776888663,0.590699987898,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
28,0.0625647825033,4.0,-1.06817035868,0.324271564515,-0.819080577574,0.0,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
29,-0.859391936081,2.0,0.355502310372,0.324271564515,0.153181881372,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
30,-0.398413576789,7.0,0.25381140544,1.08932001769,-0.673241208732,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
31,1.5607444502,3.0,1.0673386449,0.324271564515,0.299021250214,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
32,-0.340791281877,5.0,0.782604111087,-1.97087379502,0.639313110846,0.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
33,-0.110302102231,3.0,-0.830891580502,1.08932001769,0.444860619056,0.0,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
34,-0.513658166612,5.0,-0.0715994903426,1.85436847087,0.444860619056,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
35,-1.14750341064,4.0,-0.356334024152,-0.440776888663,0.0559556354777,0.0,2017.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
36,1.27263297564,5.0,-0.356334024152,1.08932001769,0.590699987898,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
37,-0.398413576789,5.0,0.213135043467,-0.440776888663,0.542086864951,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
38,-0.0526798073197,1.0,-0.356334024152,-1.97087379502,0.785152479688,1.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
39,0.523543141795,3.0,0.592781088547,1.08932001769,0.590699987898,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
40,0.350676257061,0.0,0.0,-1.97087379502,0.785152479688,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
41,1.27263297564,7.0,0.660575025168,0.324271564515,0.785152479688,0.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
42,-1.08988111573,7.0,-1.16986126361,-0.440776888663,0.396247496109,0.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
43,-0.110302102231,3.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
44,-2.06946012922,3.0,0.592781088547,0.324271564515,-0.187109979259,0.0,2017.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
45,0.69641002653,7.0,0.0504295955758,-0.440776888663,-0.187109979259,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
46,-0.283168986966,2.0,0.355502310372,-1.20582534184,0.542086864951,0.0,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
