,admissionstest,AP,averageAP,SATsubject,GPA,schooltype,intendedgradyear,female,MinorityRace,international,sports,earlyAppl,alumni,outofstate,acceptrate,size,public,finAidPct,instatePct,acceptStatus,name
29,-0.859391936081,2.0,0.355502310372,0.324271564515,0.153181881372,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
30,-0.398413576789,7.0,0.25381140544,1.08932001769,-0.673241208732,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
31,1.5607444502,3.0,1.0673386449,0.324271564515,0.299021250214,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
32,-0.340791281877,5.0,0.782604111087,-1.97087379502,0.639313110846,0.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
33,-0.110302102231,3.0,-0.830891580502,1.08932001769,0.444860619056,0.0,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
34,-0.513658166612,5.0,-0.0715994903426,1.85436847087,0.444860619056,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
35,-1.14750341064,4.0,-0.356334024152,-0.440776888663,0.0559556354777,0.0,2017.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,,
36,1.27263297564,5.0,-0.356334024152,1.08932001769,0.590699987898,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
37,-0.398413576789,5.0,0.213135043467,-0.440776888663,0.542086864951,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
38,-0.0526798073197,1.0,-0.356334024152,-1.97087379502,0.785152479688,1.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
39,0.523543141795,3.0,0.592781088547,1.08932001769,0.590699987898,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
40,0.350676257061,0.0,0.0,-1.97087379502,0.785152479688,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
41,1.27263297564,7.0,0.660575025168,0.324271564515,0.785152479688,0.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
42,-1.08988111573,7.0,-1.16986126361,-0.440776888663,0.396247496109,0.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
43,-0.110302102231,3.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
44,-2.06946012922,3.0,0.592781088547,0.324271564515,-0.187109979259,0.0,2017.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
45,0.69641002653,7.0,0.0504295955758,-0.440776888663,-0.187109979259,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
46,-0.283168986966,2.0,0.355502310372,-1.20582534184,0.542086864951,0.0,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
47,-0.0526798073197,7.0,1.0673386449,0.324271564515,0.250408127267,0.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
48,0.235431667238,4.0,-0.356334024152,-0.440776888663,-0.187109979259,0.0,2012.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,,
49,0.465920846884,7.0,1.0673386449,0.324271564515,-0.0412706104169,0.0,2015.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
50,-0.4560358717,6.0,-0.593612802327,1.08932001769,0.444860619056,0.0,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
51,-1.89659324449,2.0,-1.7800066932,0.324271564515,-2.03440865126,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
52,0.984521501087,6.0,0.830059866722,1.08932001769,0.785152479688,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
53,-2.81854996307,1.0,-3.20367936225,0.324271564515,-0.916306823469,0.0,2017.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
54,1.5607444502,2.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2011.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
55,0.235431667238,4.0,-0.356334024152,1.85436847087,0.785152479688,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
56,0.811654616353,1.0,-0.356334024152,0.324271564515,0.299021250214,0.0,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
57,1.15738838582,5.0,0.782604111087,0.324271564515,0.785152479688,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
58,0.408298551972,7.0,0.863956835032,0.324271564515,0.299021250214,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
59,-1.37799259028,4.0,-1.42408852594,0.324271564515,0.590699987898,0.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
60,0.69641002653,4.0,0.355502310372,-0.440776888663,0.250408127267,0.0,2010.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
61,-0.859391936081,3.0,-1.30544913685,-1.97087379502,-1.35382492999,0.0,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,,
62,0.638787731618,1.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
63,-0.686525051346,3.0,0.118223532197,-1.97087379502,0.785152479688,1.0,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
64,0.869276911264,2.0,1.0673386449,-0.440776888663,0.396247496109,0.0,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
65,0.0625647825033,7.0,0.863956835032,1.85436847087,-0.673241208732,0.0,2013.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
66,0.581165436707,0.0,0.0,-0.440776888663,-0.916306823469,1.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
67,0.00494248759181,4.0,-0.356334024152,-0.440776888663,0.20179500432,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
68,1.44549986038,7.0,1.0673386449,1.08932001769,0.785152479688,0.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
69,0.754032321441,7.0,1.0673386449,0.324271564515,0.785152479688,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
70,-0.167924397143,7.0,-0.152952214288,-0.440776888663,0.299021250214,1.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
71,0.465920846884,4.0,1.0673386449,-1.97087379502,-0.187109979259,0.0,2017.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,,
72,-0.340791281877,6.0,-0.593612802327,-0.440776888663,0.444860619056,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
73,-0.340791281877,0.0,0.0,-0.440776888663,-0.673241208732,1.0,2016.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
74,0.69641002653,4.0,1.0673386449,-0.440776888663,0.0559556354777,0.0,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
75,0.177809372326,3.0,-0.356334024152,0.324271564515,0.542086864951,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
76,0.465920846884,5.0,0.782604111087,0.324271564515,0.785152479688,0.0,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
77,0.293053962149,1.0,-0.356334024152,1.08932001769,0.785152479688,1.0,2011.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
78,0.120187077415,5.0,1.0673386449,0.324271564515,0.73653935674,0.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
79,0.0625647825033,0.0,0.0,-1.97087379502,0.785152479688,1.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
80,0.120187077415,0.0,0.0,-0.440776888663,0.785152479688,0.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
81,-1.14750341064,1.0,-0.356334024152,0.324271564515,0.299021250214,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
82,0.926899206176,0.0,0.0,-1.20582534184,0.347634373162,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
83,-0.4560358717,0.0,0.0,0.324271564515,0.785152479688,1.0,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
84,0.350676257061,3.0,-0.356334024152,-1.20582534184,-0.916306823469,0.0,2011.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
85,0.523543141795,7.0,0.457193215304,-1.97087379502,0.785152479688,0.0,2017.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
86,-0.686525051346,2.0,-0.356334024152,2.61941692405,-1.64550366768,1.0,2013.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
87,0.120187077415,2.0,0.355502310372,-0.440776888663,-1.15937243821,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
88,0.811654616353,7.0,0.0504295955758,-0.440776888663,0.785152479688,1.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
89,-0.0526798073197,3.0,-0.830891580502,0.324271564515,-0.187109979259,0.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
90,1.50312215529,7.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
91,0.581165436707,5.0,0.782604111087,1.08932001769,0.347634373162,0.0,2013.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
92,-0.283168986966,6.0,-0.119055245978,-0.440776888663,0.20179500432,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
93,-2.18470471905,0.0,0.0,-0.440776888663,0.785152479688,0.0,2019.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
94,1.27263297564,7.0,-0.356334024152,0.324271564515,-0.187109979259,0.0,2018.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
95,0.581165436707,4.0,-0.356334024152,0.324271564515,0.785152479688,0.0,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
96,-0.4560358717,2.0,0.355502310372,0.324271564515,-0.673241208732,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
97,0.926899206176,7.0,1.0673386449,1.08932001769,-1.15937243821,1.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
98,0.0625647825033,4.0,0.355502310372,0.324271564515,0.493473742004,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
99,0.00494248759181,4.0,-1.42408852594,0.324271564515,-0.430175593995,0.0,2014.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
100,0.0625647825033,1.0,-1.7800066932,-1.97087379502,-0.673241208732,1.0,2016.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
101,1.38787756547,5.0,0.782604111087,1.08932001769,-0.0412706104169,1.0,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
102,1.15738838582,7.0,1.0673386449,0.324271564515,0.785152479688,0.0,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
103,-0.398413576789,5.0,-0.0715994903426,-0.440776888663,0.785152479688,1.0,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
104,-2.24232701396,4.0,-3.91551569677,0.324271564515,-1.11075931526,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
105,0.408298551972,7.0,0.863956835032,0.324271564515,-0.187109979259,1.0,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
106,0.523543141795,5.0,0.213135043467,0.324271564515,0.639313110846,0.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
107,0.69641002653,0.0,0.0,0.324271564515,-1.64550366768,0.0,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
108,0.581165436707,0.0,0.0,-1.97087379502,0.785152479688,0.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
109,-0.167924397143,0.0,0.0,-1.97087379502,0.785152479688,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
110,-1.78134865466,3.0,-0.356334024152,-0.440776888663,-0.576014962837,0.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
111,0.465920846884,5.0,-0.0715994903426,-0.440776888663,0.785152479688,0.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
112,0.177809372326,4.0,-1.06817035868,0.324271564515,-2.13163489715,0.0,2011.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
113,-0.110302102231,6.0,-0.593612802327,-1.97087379502,-0.430175593995,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
114,0.869276911264,5.0,0.782604111087,-0.440776888663,0.299021250214,0.0,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
115,1.21501068073,3.0,0.118223532197,-0.440776888663,0.347634373162,0.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
116,-0.225546692054,7.0,0.457193215304,-0.440776888663,0.299021250214,0.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
117,1.5607444502,7.0,0.863956835032,0.324271564515,0.639313110846,0.0,2015.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
118,1.09976609091,5.0,0.782604111087,1.08932001769,-0.187109979259,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
119,0.00494248759181,2.0,1.0673386449,0.324271564515,-0.673241208732,0.0,2015.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
120,-1.83897094958,0.0,0.0,-1.97087379502,-2.13163489715,0.0,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
121,0.581165436707,4.0,0.711420477634,0.324271564515,0.785152479688,0.0,2010.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
122,0.465920846884,0.0,0.0,0.324271564515,-0.187109979259,1.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
123,-1.83897094958,0.0,0.0,-1.97087379502,0.785152479688,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,,
124,0.811654616353,6.0,0.592781088547,1.08932001769,-0.0412706104169,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
125,-1.49323718011,0.0,0.0,-0.440776888663,-0.187109979259,0.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,,
126,-0.225546692054,0.0,0.0,-0.440776888663,0.785152479688,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
127,1.5607444502,7.0,1.0673386449,1.08932001769,0.785152479688,0.0,2016.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
128,0.811654616353,4.0,-0.000415856890183,-0.440776888663,0.687926233793,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
129,0.293053962149,5.0,0.497869577277,-0.440776888663,0.639313110846,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
130,0.69641002653,5.0,0.213135043467,2.61941692405,-0.430175593995,0.0,2010.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
131,-0.628902756435,6.0,-0.830891580502,-0.440776888663,0.785152479688,0.0,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
132,0.465920846884,5.0,0.497869577277,1.08932001769,-1.01353306936,0.0,2013.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
133,0.177809372326,1.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,0.0,Rice
134,-0.225546692054,7.0,-0.152952214288,0.324271564515,-0.187109979259,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
135,-0.340791281877,3.0,-1.30544913685,-0.440776888663,-0.819080577574,1.0,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
136,-0.110302102231,3.0,0.118223532197,0.324271564515,-1.15937243821,0.0,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,Rice
